correlationId,appLabel,duration,flowKey,eventType,timeStamp,ueIpv4Addr,startTime,totalVolume,ulVolume,dlVolume,totalNbOfPackets,ulNbOfPackets,dlNbOfPackets,ulThroughput,dlThroughput,ulPacketThroughput,dlPacketThroughput
corr-5ad3979a4634,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:37Z,192.168.20.100,2022-11-18T11:15:36Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-69b6e9092045,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:38Z,192.168.20.100,2022-11-18T11:15:37Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b54d8dc5b12f,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:39Z,192.168.20.100,2022-11-18T11:15:38Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d9c3412fd0b2,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:40Z,192.168.20.100,2022-11-18T11:15:39Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-04b6c269f27f,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:41Z,192.168.20.100,2022-11-18T11:15:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7077ec4ec26c,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:42Z,192.168.20.100,2022-11-18T11:15:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-90e45991b1a4,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:43Z,192.168.20.100,2022-11-18T11:15:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ce7c2874ad8e,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:44Z,192.168.20.100,2022-11-18T11:15:43Z,376,52,324,2,1,1,416 bps,2592 bps,1.00 pps,1.00 pps
corr-55a016e1db59,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:45Z,192.168.20.100,2022-11-18T11:15:44Z,1024,104,920,4,2,2,832 bps,7360 bps,2.00 pps,2.00 pps
corr-c758808e6f5b,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:46Z,192.168.20.100,2022-11-18T11:15:45Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-38ea9fcba81c,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:47Z,192.168.20.100,2022-11-18T11:15:46Z,376,52,324,2,1,1,416 bps,2592 bps,1.00 pps,1.00 pps
corr-2a7215d4512f,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:48Z,192.168.20.100,2022-11-18T11:15:47Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-621f01992336,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:49Z,192.168.20.100,2022-11-18T11:15:48Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-35c948ccac8a,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:50Z,192.168.20.100,2022-11-18T11:15:49Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-770e731b25e7,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:51Z,192.168.20.100,2022-11-18T11:15:50Z,328,276,52,2,1,1,2208 bps,416 bps,1.00 pps,1.00 pps
corr-d98756b36d00,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:52Z,192.168.20.100,2022-11-18T11:15:51Z,312,260,52,2,1,1,2080 bps,416 bps,1.00 pps,1.00 pps
corr-993dcc48abdc,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:53Z,192.168.20.100,2022-11-18T11:15:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6bd0d86b4a0d,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:54Z,192.168.20.100,2022-11-18T11:15:53Z,312,260,52,2,1,1,2080 bps,416 bps,1.00 pps,1.00 pps
corr-06c4f0d19e9a,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:55Z,192.168.20.100,2022-11-18T11:15:54Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-420ac318e982,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:56Z,192.168.20.100,2022-11-18T11:15:55Z,312,260,52,2,1,1,2080 bps,416 bps,1.00 pps,1.00 pps
corr-1ca646f83fb8,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:57Z,192.168.20.100,2022-11-18T11:15:56Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9c304dd2318a,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:58Z,192.168.20.100,2022-11-18T11:15:57Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f7b2b3bfeed9,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:15:59Z,192.168.20.100,2022-11-18T11:15:58Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e9a31092e902,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:00Z,192.168.20.100,2022-11-18T11:15:59Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c2cacecd6202,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:01Z,192.168.20.100,2022-11-18T11:16:00Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c820aa5a7bfc,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:02Z,192.168.20.100,2022-11-18T11:16:01Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-49a96d2e485c,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:03Z,192.168.20.100,2022-11-18T11:16:02Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-cfdd28812207,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:04Z,192.168.20.100,2022-11-18T11:16:03Z,376,52,324,2,1,1,416 bps,2592 bps,1.00 pps,1.00 pps
corr-9e82d9e42563,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:05Z,192.168.20.100,2022-11-18T11:16:04Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b302b8c8f60a,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:06Z,192.168.20.100,2022-11-18T11:16:05Z,376,52,324,2,1,1,416 bps,2592 bps,1.00 pps,1.00 pps
corr-55d4a6982fff,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:07Z,192.168.20.100,2022-11-18T11:16:06Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a9c60d1020d0,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:08Z,192.168.20.100,2022-11-18T11:16:07Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0144aee164f1,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:09Z,192.168.20.100,2022-11-18T11:16:08Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c005cc52d9c7,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:10Z,192.168.20.100,2022-11-18T11:16:09Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2b980cf1b6ad,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:11Z,192.168.20.100,2022-11-18T11:16:10Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-dc51801bd89c,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:12Z,192.168.20.100,2022-11-18T11:16:11Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-cd0d486ada94,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:13Z,192.168.20.100,2022-11-18T11:16:12Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c7817f4c7830,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:14Z,192.168.20.100,2022-11-18T11:16:13Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b8358e13a126,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:15Z,192.168.20.100,2022-11-18T11:16:14Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2b485cb5a511,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:16Z,192.168.20.100,2022-11-18T11:16:15Z,328,276,52,2,1,1,2208 bps,416 bps,1.00 pps,1.00 pps
corr-b8d73ee3cc34,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:17Z,192.168.20.100,2022-11-18T11:16:16Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2519da1a57bc,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:18Z,192.168.20.100,2022-11-18T11:16:17Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0098dfa74393,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:19Z,192.168.20.100,2022-11-18T11:16:18Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-910b3cff6e96,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:20Z,192.168.20.100,2022-11-18T11:16:19Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d51fd64ff782,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:21Z,192.168.20.100,2022-11-18T11:16:20Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4e5f718ac949,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:22Z,192.168.20.100,2022-11-18T11:16:21Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-50011d68ddf2,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:23Z,192.168.20.100,2022-11-18T11:16:22Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1e5190fc67c1,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:24Z,192.168.20.100,2022-11-18T11:16:23Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5ebe8f97ce2f,Trueconf,1.0,,USER_DATA_USAGE_MEASURES,2022-11-18T11:16:25Z,192.168.20.100,2022-11-18T11:16:24Z,376,52,324,2,1,1,416 bps,2592 bps,1.00 pps,1.00 pps
