correlationId,appLabel,duration,flowKey,eventType,timeStamp,ueIpv4Addr,startTime,totalVolume,ulVolume,dlVolume,totalNbOfPackets,ulNbOfPackets,dlNbOfPackets,ulThroughput,dlThroughput,ulPacketThroughput,dlPacketThroughput
corr-01ff1cf28ede,instagram_manual,0.893,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:38.960800Z,10.145.102.237,2019-03-31T05:03:38.067600Z,10595,1767,8828,22,12,10,15826 bps,79069 bps,13.43 pps,11.20 pps
corr-ce5ba06c5a4f,instagram_manual,0.001,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:39.810300Z,10.145.102.237,2019-03-31T05:03:39.809800Z,648,68,580,2,1,1,1087560 bps,9276249 bps,1999.19 pps,1999.19 pps
corr-a7e9485b9d28,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:41Z,10.145.102.237,2019-03-31T05:03:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5dd89076618e,instagram_manual,0.005,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:41.249400Z,10.145.102.237,2019-03-31T05:03:41.243900Z,12014,612,11402,18,9,9,890208 bps,16585210 bps,1636.41 pps,1636.41 pps
corr-87490b18c302,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:43Z,10.145.102.237,2019-03-31T05:03:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-90a5c514dac3,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:44Z,10.145.102.237,2019-03-31T05:03:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3bd2d09f5806,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:45Z,10.145.102.237,2019-03-31T05:03:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ab88991c6c55,instagram_manual,0.014,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:45.883800Z,10.145.102.237,2019-03-31T05:03:45.870000Z,944,760,184,5,3,2,440575 bps,106666 bps,217.39 pps,144.93 pps
corr-95417b6248f5,instagram_manual,0.752,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:46.994700Z,10.145.102.237,2019-03-31T05:03:46.242900Z,30100,11177,18923,55,32,23,118936 bps,201362 bps,42.56 pps,30.59 pps
corr-5814ccf5e2d3,instagram_manual,0.538,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:47.555000Z,10.145.102.237,2019-03-31T05:03:47.016900Z,10118,2206,7912,33,13,20,32797 bps,117629 bps,24.16 pps,37.17 pps
corr-f81a0ff45199,instagram_manual,0.205,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:48.607400Z,10.145.102.237,2019-03-31T05:03:48.402600Z,1586,1079,507,8,5,3,42148 bps,19805 bps,24.41 pps,14.65 pps
corr-d1e4a3ebdd3a,instagram_manual,0.614,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:49.742500Z,10.145.102.237,2019-03-31T05:03:49.128600Z,12377,680,11697,20,10,10,8861 bps,152429 bps,16.29 pps,16.29 pps
corr-b409d33cbbd9,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:51Z,10.145.102.237,2019-03-31T05:03:50Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1ef8c2ad59b5,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:52Z,10.145.102.237,2019-03-31T05:03:51Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-fba36d1fba11,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:53Z,10.145.102.237,2019-03-31T05:03:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9ca94116714e,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:54Z,10.145.102.237,2019-03-31T05:03:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f3340a866ae5,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:55Z,10.145.102.237,2019-03-31T05:03:54Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a05854fcbddc,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:56Z,10.145.102.237,2019-03-31T05:03:55Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-44249a1ce91f,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:57Z,10.145.102.237,2019-03-31T05:03:56Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c140b8d3ffe3,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:58Z,10.145.102.237,2019-03-31T05:03:57Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ba84aa778211,instagram_manual,0.051,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:58.992200Z,10.145.102.237,2019-03-31T05:03:58.941200Z,2708,2605,103,5,4,1,408628 bps,16157 bps,78.43 pps,19.61 pps
corr-b7151ac069c9,instagram_manual,0.998,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:03:59.998500Z,10.145.102.237,2019-03-31T05:03:59.000200Z,23397,1372,22025,41,20,21,10995 bps,176500 bps,20.03 pps,21.04 pps
corr-59e3fedf53a8,instagram_manual,0.05,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:00.093400Z,10.145.102.237,2019-03-31T05:04:00.043300Z,171,103,68,2,1,1,16447 bps,10858 bps,19.96 pps,19.96 pps
corr-806f220966b2,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:02Z,10.145.102.237,2019-03-31T05:04:01Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e20f0947d02e,instagram_manual,0.267,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:02.420600Z,10.145.102.237,2019-03-31T05:04:02.153700Z,1660,1037,623,6,3,3,31083 bps,18674 bps,11.24 pps,11.24 pps
corr-d9de7f55f01a,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:04Z,10.145.102.237,2019-03-31T05:04:03Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-69ca156d33a1,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:05Z,10.145.102.237,2019-03-31T05:04:04Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-da2f05d82f2a,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:06Z,10.145.102.237,2019-03-31T05:04:05Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-cb883d17a19a,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:07Z,10.145.102.237,2019-03-31T05:04:06Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-18004f10c06b,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:08Z,10.145.102.237,2019-03-31T05:04:07Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2099dfae5a37,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:09Z,10.145.102.237,2019-03-31T05:04:08Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8cfda7dccff5,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:10Z,10.145.102.237,2019-03-31T05:04:09Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2afc4700b270,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:11Z,10.145.102.237,2019-03-31T05:04:10Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-34cb6649fc8b,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:12Z,10.145.102.237,2019-03-31T05:04:11Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-76e80e7a230f,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:13Z,10.145.102.237,2019-03-31T05:04:12Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-dba2f44b26e5,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:14Z,10.145.102.237,2019-03-31T05:04:13Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-132eaf50fab9,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:15Z,10.145.102.237,2019-03-31T05:04:14Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0a0e5033adc8,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:16Z,10.145.102.237,2019-03-31T05:04:15Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c01e205a56ce,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:17Z,10.145.102.237,2019-03-31T05:04:16Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-64163a5b7c42,instagram_manual,0.024,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:17.403900Z,10.145.102.237,2019-03-31T05:04:17.379800Z,804,701,103,3,2,1,232699 bps,34191 bps,82.99 pps,41.49 pps
corr-70bb6472b9dc,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:19Z,10.145.102.237,2019-03-31T05:04:18Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-54eaf6d0e151,instagram_manual,0.0,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:19.234600Z,10.145.102.237,2019-03-31T05:04:19.234200Z,428,68,360,2,1,1,1359774 bps,7198805 bps,2499.59 pps,2499.59 pps
corr-31753e22c935,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:21Z,10.145.102.237,2019-03-31T05:04:20Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-19daf02e9c29,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:22Z,10.145.102.237,2019-03-31T05:04:21Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-99ac82763e36,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:23Z,10.145.102.237,2019-03-31T05:04:22Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-80bbceeb7272,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:24Z,10.145.102.237,2019-03-31T05:04:23Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7ce5e47fa2b9,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:25Z,10.145.102.237,2019-03-31T05:04:24Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7d51a0d7a3e5,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:26Z,10.145.102.237,2019-03-31T05:04:25Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2bac08ab500a,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:27Z,10.145.102.237,2019-03-31T05:04:26Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4a74bc16a48e,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:28Z,10.145.102.237,2019-03-31T05:04:27Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-84a8b41f4df6,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:29Z,10.145.102.237,2019-03-31T05:04:28Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-33023e49c849,instagram_manual,0.408,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:29.720000Z,10.145.102.237,2019-03-31T05:04:29.311700Z,7957,5854,2103,17,11,6,114700 bps,41205 bps,26.94 pps,14.70 pps
corr-9bec11dfb54b,instagram_manual,0.0,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:30.089500Z,10.145.102.237,2019-03-31T05:04:30.089000Z,400,68,332,2,1,1,1088079 bps,5312385 bps,2000.14 pps,2000.14 pps
corr-e5ed1f263dd0,instagram_manual,0.158,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:31.236200Z,10.145.102.237,2019-03-31T05:04:31.078100Z,857,394,463,5,3,2,19937 bps,23428 bps,18.98 pps,12.65 pps
corr-d1843e381b4d,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:33Z,10.145.102.237,2019-03-31T05:04:32Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-19ef866180d3,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:34Z,10.145.102.237,2019-03-31T05:04:33Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0b0c81ee36db,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:35Z,10.145.102.237,2019-03-31T05:04:34Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6803d6088a4d,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:36Z,10.145.102.237,2019-03-31T05:04:35Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e87625fce906,instagram_manual,0.369,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:36.994500Z,10.145.102.237,2019-03-31T05:04:36.625000Z,6973,3115,3858,22,13,9,67443 bps,83529 bps,35.18 pps,24.36 pps
corr-b8eb535d0afa,instagram_manual,0.737,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:37.814500Z,10.145.102.237,2019-03-31T05:04:37.077100Z,26103,2477,23626,51,27,24,26873 bps,256317 bps,36.62 pps,32.55 pps
corr-ce66ec375d4b,instagram_manual,0.005,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:38.113000Z,10.145.102.237,2019-03-31T05:04:38.108000Z,13260,680,12580,20,10,10,1088027 bps,20128499 bps,2000.05 pps,2000.05 pps
corr-739b51934bd9,instagram_manual,0.089,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:39.262400Z,10.145.102.237,2019-03-31T05:04:39.173700Z,1016,530,486,5,3,2,47802 bps,43833 bps,33.82 pps,22.55 pps
corr-e0e56afff0a3,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:41Z,10.145.102.237,2019-03-31T05:04:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-18de73c11334,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:42Z,10.145.102.237,2019-03-31T05:04:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9c70676e285c,instagram_manual,1,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:43Z,10.145.102.237,2019-03-31T05:04:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-21067fc1a78a,instagram_manual,0.409,10.145.102.237:38252.0-157.240.19.63:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T05:04:43.707800Z,10.145.102.237,2019-03-31T05:04:43.298600Z,15427,1054,14373,25,13,12,20606 bps,280997 bps,31.77 pps,29.33 pps
