correlationId,appLabel,duration,flowKey,eventType,timeStamp,ueIpv4Addr,startTime,totalVolume,ulVolume,dlVolume,totalNbOfPackets,ulNbOfPackets,dlNbOfPackets,ulThroughput,dlThroughput,ulPacketThroughput,dlPacketThroughput
corr-f99326e63d03,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:36Z,10.148.245.180,2019-03-31T13:50:35Z,140028,3375,136653,154,45,109,27000 bps,1093224 bps,45.00 pps,109.00 pps
corr-087fc56513d5,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:37Z,10.148.245.180,2019-03-31T13:50:36Z,135244,6670,128574,159,57,102,53360 bps,1028592 bps,57.00 pps,102.00 pps
corr-e86831aed270,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:38Z,10.148.245.180,2019-03-31T13:50:37Z,2531,2001,530,10,6,4,16008 bps,4240 bps,6.00 pps,4.00 pps
corr-53804c35346c,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:39Z,10.148.245.180,2019-03-31T13:50:38Z,113417,4000,109417,121,35,86,32000 bps,875336 bps,35.00 pps,86.00 pps
corr-049e14efa988,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:40Z,10.148.245.180,2019-03-31T13:50:39Z,172255,4416,167839,169,36,133,35328 bps,1342712 bps,36.00 pps,133.00 pps
corr-4891ed343708,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:41Z,10.148.245.180,2019-03-31T13:50:40Z,200323,5856,194467,214,62,152,46848 bps,1555736 bps,62.00 pps,152.00 pps
corr-b0b57f63ad1b,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:42Z,10.148.245.180,2019-03-31T13:50:41Z,108415,3385,105030,112,29,83,27080 bps,840240 bps,29.00 pps,83.00 pps
corr-c122ab0a3eb8,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:43Z,10.148.245.180,2019-03-31T13:50:42Z,99055,3920,95135,103,27,76,31360 bps,761080 bps,27.00 pps,76.00 pps
corr-d7c044c9c515,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:44Z,10.148.245.180,2019-03-31T13:50:43Z,161173,2990,158183,159,30,129,23920 bps,1265464 bps,30.00 pps,129.00 pps
corr-c41b24f95b05,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:45Z,10.148.245.180,2019-03-31T13:50:44Z,155775,7816,147959,170,50,120,62528 bps,1183672 bps,50.00 pps,120.00 pps
corr-f3317d8ef7a8,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:46Z,10.148.245.180,2019-03-31T13:50:45Z,341390,4887,336503,309,44,265,39096 bps,2692024 bps,44.00 pps,265.00 pps
corr-93e7f3b407f3,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:47Z,10.148.245.180,2019-03-31T13:50:46Z,89691,3974,85717,87,19,68,31792 bps,685736 bps,19.00 pps,68.00 pps
corr-355a539ffd14,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:48Z,10.148.245.180,2019-03-31T13:50:47Z,163614,3827,159787,176,42,134,30616 bps,1278296 bps,42.00 pps,134.00 pps
corr-a5d5580ccc9b,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:49Z,10.148.245.180,2019-03-31T13:50:48Z,299098,20869,278229,470,230,240,166952 bps,2225832 bps,230.00 pps,240.00 pps
corr-458ef2084f3a,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:50Z,10.148.245.180,2019-03-31T13:50:49Z,100009,7842,92167,128,36,92,62736 bps,737336 bps,36.00 pps,92.00 pps
corr-aff04086c5a3,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:51Z,10.148.245.180,2019-03-31T13:50:50Z,41347,3017,38330,62,23,39,24136 bps,306640 bps,23.00 pps,39.00 pps
corr-b75c65a316dc,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:52Z,10.148.245.180,2019-03-31T13:50:51Z,320954,10405,310549,344,83,261,83240 bps,2484392 bps,83.00 pps,261.00 pps
corr-3e3066b97a0b,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:53Z,10.148.245.180,2019-03-31T13:50:52Z,162057,1704,160353,143,13,130,13632 bps,1282824 bps,13.00 pps,130.00 pps
corr-9b6233793bb8,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:54Z,10.148.245.180,2019-03-31T13:50:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-50429dda7ed1,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:55Z,10.148.245.180,2019-03-31T13:50:54Z,271882,3802,268080,266,45,221,30416 bps,2144640 bps,45.00 pps,221.00 pps
corr-93fcf4a81250,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:56Z,10.148.245.180,2019-03-31T13:50:55Z,150001,10703,139298,188,55,133,85624 bps,1114384 bps,55.00 pps,133.00 pps
corr-97216d31ab8a,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:57Z,10.148.245.180,2019-03-31T13:50:56Z,13427,9847,3580,42,25,17,78776 bps,28640 bps,25.00 pps,17.00 pps
corr-b9cfa4bd97f2,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:58Z,10.148.245.180,2019-03-31T13:50:57Z,5184,4514,670,15,9,6,36112 bps,5360 bps,9.00 pps,6.00 pps
corr-564401a99e58,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:50:59Z,10.148.245.180,2019-03-31T13:50:58Z,8258,7387,871,19,12,7,59096 bps,6968 bps,12.00 pps,7.00 pps
corr-0aaa83104984,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:00Z,10.148.245.180,2019-03-31T13:50:59Z,6699,5849,850,17,10,7,46792 bps,6800 bps,10.00 pps,7.00 pps
corr-f44ea673c676,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:01Z,10.148.245.180,2019-03-31T13:51:00Z,5032,4341,691,13,7,6,34728 bps,5528 bps,7.00 pps,6.00 pps
corr-ae651a40e23b,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:02Z,10.148.245.180,2019-03-31T13:51:01Z,5697,5161,536,12,8,4,41288 bps,4288 bps,8.00 pps,4.00 pps
corr-0d6c90d5b20d,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:03Z,10.148.245.180,2019-03-31T13:51:02Z,11302,6949,4353,27,14,13,55592 bps,34824 bps,14.00 pps,13.00 pps
corr-f783d2926c95,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:04Z,10.148.245.180,2019-03-31T13:51:03Z,7540,6665,875,17,10,7,53320 bps,7000 bps,10.00 pps,7.00 pps
corr-68cc6112013d,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:05Z,10.148.245.180,2019-03-31T13:51:04Z,75235,8696,66539,92,34,58,69568 bps,532312 bps,34.00 pps,58.00 pps
corr-e0c31bfc0db9,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:06Z,10.148.245.180,2019-03-31T13:51:05Z,468,197,271,6,2,4,1576 bps,2168 bps,2.00 pps,4.00 pps
corr-4ad8024b1b7d,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:07Z,10.148.245.180,2019-03-31T13:51:06Z,1406,1270,136,4,2,2,10160 bps,1088 bps,2.00 pps,2.00 pps
corr-673c0dfa8fd7,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:08Z,10.148.245.180,2019-03-31T13:51:07Z,9175,3005,6170,37,19,18,24040 bps,49360 bps,19.00 pps,18.00 pps
corr-1942bc11945d,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:09Z,10.148.245.180,2019-03-31T13:51:08Z,22220,4484,17736,40,21,19,35872 bps,141888 bps,21.00 pps,19.00 pps
corr-277200b9bdca,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:10Z,10.148.245.180,2019-03-31T13:51:09Z,8296,1255,7041,14,6,8,10040 bps,56328 bps,6.00 pps,8.00 pps
corr-ce1253a1bdc1,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:11Z,10.148.245.180,2019-03-31T13:51:10Z,62897,1571,61326,72,21,51,12568 bps,490608 bps,21.00 pps,51.00 pps
corr-dcb05809d62e,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:12Z,10.148.245.180,2019-03-31T13:51:11Z,1334,1077,257,3,2,1,8616 bps,2056 bps,2.00 pps,1.00 pps
corr-6a2229ba6cef,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:13Z,10.148.245.180,2019-03-31T13:51:12Z,3974,2735,1239,15,9,6,21880 bps,9912 bps,9.00 pps,6.00 pps
corr-2c850b1908e7,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:14Z,10.148.245.180,2019-03-31T13:51:13Z,13968,3284,10684,51,26,25,26272 bps,85472 bps,26.00 pps,25.00 pps
corr-a16d2ddc3598,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:15Z,10.148.245.180,2019-03-31T13:51:14Z,393,136,257,4,2,2,1088 bps,2056 bps,2.00 pps,2.00 pps
corr-c0d7cc7fe058,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:16Z,10.148.245.180,2019-03-31T13:51:15Z,756,621,135,3,2,1,4968 bps,1080 bps,2.00 pps,1.00 pps
corr-9677f017821e,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:17Z,10.148.245.180,2019-03-31T13:51:16Z,46574,2437,44137,56,18,38,19496 bps,353096 bps,18.00 pps,38.00 pps
corr-063d3bc6c69e,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:18Z,10.148.245.180,2019-03-31T13:51:17Z,119127,2219,116908,118,22,96,17752 bps,935264 bps,22.00 pps,96.00 pps
corr-22b6d60816ed,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:19Z,10.148.245.180,2019-03-31T13:51:18Z,369,136,233,4,2,2,1088 bps,1864 bps,2.00 pps,2.00 pps
corr-e5c39631ce1d,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:20Z,10.148.245.180,2019-03-31T13:51:19Z,5133,2706,2427,15,8,7,21648 bps,19416 bps,8.00 pps,7.00 pps
corr-732cda5c0f35,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:21Z,10.148.245.180,2019-03-31T13:51:20Z,153868,3422,150446,157,36,121,27376 bps,1203568 bps,36.00 pps,121.00 pps
corr-7c6d11451bce,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:22Z,10.148.245.180,2019-03-31T13:51:21Z,2068,1376,692,7,4,3,11008 bps,5536 bps,4.00 pps,3.00 pps
corr-b5a91733e0a8,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:23Z,10.148.245.180,2019-03-31T13:51:22Z,776656,10093,766563,735,131,604,80744 bps,6132504 bps,131.00 pps,604.00 pps
corr-2615fd60d9cc,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:24Z,10.148.245.180,2019-03-31T13:51:23Z,76606,1825,74781,83,25,58,14600 bps,598248 bps,25.00 pps,58.00 pps
corr-c4d0e970952a,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:25Z,10.148.245.180,2019-03-31T13:51:24Z,406472,2568,403904,350,35,315,20544 bps,3231232 bps,35.00 pps,315.00 pps
corr-03af43a10c2b,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:26Z,10.148.245.180,2019-03-31T13:51:25Z,21903,1548,20355,35,18,17,12384 bps,162840 bps,18.00 pps,17.00 pps
corr-22a4c93ccb53,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:27Z,10.148.245.180,2019-03-31T13:51:26Z,233428,3027,230401,223,39,184,24216 bps,1843208 bps,39.00 pps,184.00 pps
corr-5b60f984c388,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:28Z,10.148.245.180,2019-03-31T13:51:27Z,77260,1489,75771,76,16,60,11912 bps,606168 bps,16.00 pps,60.00 pps
corr-ee716c6fa689,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:29Z,10.148.245.180,2019-03-31T13:51:28Z,8143,311,7832,9,3,6,2488 bps,62656 bps,3.00 pps,6.00 pps
corr-5c1ea75b8cc7,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:30Z,10.148.245.180,2019-03-31T13:51:29Z,264025,5906,258119,282,75,207,47248 bps,2064952 bps,75.00 pps,207.00 pps
corr-6a3f3b16b56c,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:31Z,10.148.245.180,2019-03-31T13:51:30Z,606797,3860,602937,530,54,476,30880 bps,4823496 bps,54.00 pps,476.00 pps
corr-69c01761ebcb,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:32Z,10.148.245.180,2019-03-31T13:51:31Z,518839,6519,512320,485,80,405,52152 bps,4098560 bps,80.00 pps,405.00 pps
corr-077aacc6e284,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:33Z,10.148.245.180,2019-03-31T13:51:32Z,262232,2485,259747,230,17,213,19880 bps,2077976 bps,17.00 pps,213.00 pps
corr-14a9e5596e85,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:34Z,10.148.245.180,2019-03-31T13:51:33Z,41072,2835,38237,67,33,34,22680 bps,305896 bps,33.00 pps,34.00 pps
corr-cb436a59e0b8,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:35Z,10.148.245.180,2019-03-31T13:51:34Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5919cd4615f5,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:36Z,10.148.245.180,2019-03-31T13:51:35Z,248691,5633,243058,268,67,201,45064 bps,1944464 bps,67.00 pps,201.00 pps
corr-58b95464d0b6,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:37Z,10.148.245.180,2019-03-31T13:51:36Z,936927,8560,928367,867,119,748,68480 bps,7426936 bps,119.00 pps,748.00 pps
corr-9333233c15f1,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:38Z,10.148.245.180,2019-03-31T13:51:37Z,1121,710,411,6,3,3,5680 bps,3288 bps,3.00 pps,3.00 pps
corr-3c20f12e2e43,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:39Z,10.148.245.180,2019-03-31T13:51:38Z,163,163,0,1,1,0,1304 bps,0 bps,1.00 pps,0.00 pps
corr-768ea0608441,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:40Z,10.148.245.180,2019-03-31T13:51:39Z,259579,2372,257207,245,32,213,18976 bps,2057656 bps,32.00 pps,213.00 pps
corr-e02c7b344468,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:41Z,10.148.245.180,2019-03-31T13:51:40Z,159604,9159,150445,138,21,117,73272 bps,1203560 bps,21.00 pps,117.00 pps
corr-8f58e601f72e,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:42Z,10.148.245.180,2019-03-31T13:51:41Z,90808,12652,78156,89,23,66,101216 bps,625248 bps,23.00 pps,66.00 pps
corr-a34282ade5a0,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:43Z,10.148.245.180,2019-03-31T13:51:42Z,14620,13192,1428,29,18,11,105536 bps,11424 bps,18.00 pps,11.00 pps
corr-e37c852d9d9a,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:44Z,10.148.245.180,2019-03-31T13:51:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6d144a0487b3,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:45Z,10.148.245.180,2019-03-31T13:51:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e070f93a8653,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:46Z,10.148.245.180,2019-03-31T13:51:45Z,32160,1199,30961,39,12,27,9592 bps,247688 bps,12.00 pps,27.00 pps
corr-92b933822e5f,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:47Z,10.148.245.180,2019-03-31T13:51:46Z,1021614,10381,1011233,926,133,793,83048 bps,8089864 bps,133.00 pps,793.00 pps
corr-6218edec6de9,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:48Z,10.148.245.180,2019-03-31T13:51:47Z,177791,3093,174698,176,38,138,24744 bps,1397584 bps,38.00 pps,138.00 pps
corr-cc74a5b0d7fc,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:49Z,10.148.245.180,2019-03-31T13:51:48Z,368735,4446,364289,352,64,288,35568 bps,2914312 bps,64.00 pps,288.00 pps
corr-860d6a8e45ce,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:50Z,10.148.245.180,2019-03-31T13:51:49Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3110a76a9314,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:51Z,10.148.245.180,2019-03-31T13:51:50Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-fa9ddf12e0e4,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:52Z,10.148.245.180,2019-03-31T13:51:51Z,379145,4989,374156,366,72,294,39912 bps,2993248 bps,72.00 pps,294.00 pps
corr-3b5bdd74c15e,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:53Z,10.148.245.180,2019-03-31T13:51:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-464fd0ced1c7,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:54Z,10.148.245.180,2019-03-31T13:51:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-542b20d123ad,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:55Z,10.148.245.180,2019-03-31T13:51:54Z,379943,4809,375134,361,69,292,38472 bps,3001072 bps,69.00 pps,292.00 pps
corr-716c3f88aaf5,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:56Z,10.148.245.180,2019-03-31T13:51:55Z,1220,805,415,6,3,3,6440 bps,3320 bps,3.00 pps,3.00 pps
corr-b04b0ee11baf,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:57Z,10.148.245.180,2019-03-31T13:51:56Z,1898,1555,343,6,4,2,12440 bps,2744 bps,4.00 pps,2.00 pps
corr-70433c8ccfbb,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:58Z,10.148.245.180,2019-03-31T13:51:57Z,387699,7098,380601,400,103,297,56784 bps,3044808 bps,103.00 pps,297.00 pps
corr-29b9ad6371ec,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:51:59Z,10.148.245.180,2019-03-31T13:51:58Z,892,558,334,12,8,4,4464 bps,2672 bps,8.00 pps,4.00 pps
corr-70f5e14b68be,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:00Z,10.148.245.180,2019-03-31T13:51:59Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-42e6bd66cfc0,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:01Z,10.148.245.180,2019-03-31T13:52:00Z,388935,4785,384150,376,69,307,38280 bps,3073200 bps,69.00 pps,307.00 pps
corr-1842e02d6336,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:02Z,10.148.245.180,2019-03-31T13:52:01Z,514,279,235,7,4,3,2232 bps,1880 bps,4.00 pps,3.00 pps
corr-d7f469c56fea,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:03Z,10.148.245.180,2019-03-31T13:52:02Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-57be14fd0580,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:04Z,10.148.245.180,2019-03-31T13:52:03Z,384624,4377,380247,368,63,305,35016 bps,3041976 bps,63.00 pps,305.00 pps
corr-1a686724cba1,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:05Z,10.148.245.180,2019-03-31T13:52:04Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f824af5e90ff,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:06Z,10.148.245.180,2019-03-31T13:52:05Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-84aaf1eb4d4f,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:07Z,10.148.245.180,2019-03-31T13:52:06Z,388514,3425,385089,375,49,326,27400 bps,3080712 bps,49.00 pps,326.00 pps
corr-9cea79e360f2,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:08Z,10.148.245.180,2019-03-31T13:52:07Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a2153428a999,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:09Z,10.148.245.180,2019-03-31T13:52:08Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a46b4b026a53,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:10Z,10.148.245.180,2019-03-31T13:52:09Z,384281,3494,380787,354,50,304,27952 bps,3046296 bps,50.00 pps,304.00 pps
corr-cb647688e376,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:11Z,10.148.245.180,2019-03-31T13:52:10Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a9815c6c502a,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:12Z,10.148.245.180,2019-03-31T13:52:11Z,1280,321,959,8,4,4,2568 bps,7672 bps,4.00 pps,4.00 pps
corr-40e067e1d9c9,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:13Z,10.148.245.180,2019-03-31T13:52:12Z,380306,6248,374058,385,90,295,49984 bps,2992464 bps,90.00 pps,295.00 pps
corr-f95f72d6b92a,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:14Z,10.148.245.180,2019-03-31T13:52:13Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ed1e34610b65,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:15Z,10.148.245.180,2019-03-31T13:52:14Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-49db21560759,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:16Z,10.148.245.180,2019-03-31T13:52:15Z,379406,5263,374143,368,76,292,42104 bps,2993144 bps,76.00 pps,292.00 pps
corr-071ee04c3e8d,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:17Z,10.148.245.180,2019-03-31T13:52:16Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9094b3559bdb,twitter_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T13:52:18Z,10.148.245.180,2019-03-31T13:52:17Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
