correlationId,appLabel,duration,flowKey,eventType,timeStamp,ueIpv4Addr,startTime,totalVolume,ulVolume,dlVolume,totalNbOfPackets,ulNbOfPackets,dlNbOfPackets,ulThroughput,dlThroughput,ulPacketThroughput,dlPacketThroughput
corr-f49e81fc4bbe,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:38Z,10.145.102.237,2019-03-31T03:44:37Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0e1ebd61138c,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:39Z,10.145.102.237,2019-03-31T03:44:38Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ceadbc14156d,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:40Z,10.145.102.237,2019-03-31T03:44:39Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-fe8b6167062d,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:41Z,10.145.102.237,2019-03-31T03:44:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-93b7def21bce,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:42Z,10.145.102.237,2019-03-31T03:44:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ef829f3b1c6a,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:43Z,10.145.102.237,2019-03-31T03:44:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-208e16b0bd9e,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:44Z,10.145.102.237,2019-03-31T03:44:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2e10badf6420,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:45Z,10.145.102.237,2019-03-31T03:44:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c0b7a91d81db,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:46Z,10.145.102.237,2019-03-31T03:44:45Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d17923339e54,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:47Z,10.145.102.237,2019-03-31T03:44:46Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a9582c000022,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:48Z,10.145.102.237,2019-03-31T03:44:47Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-810ba8cd3ad1,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:49Z,10.145.102.237,2019-03-31T03:44:48Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f8b5230a1b45,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:50Z,10.145.102.237,2019-03-31T03:44:49Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e75670622d76,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:51Z,10.145.102.237,2019-03-31T03:44:50Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9280fe5d01f9,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:52Z,10.145.102.237,2019-03-31T03:44:51Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7499cb29cd53,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:53Z,10.145.102.237,2019-03-31T03:44:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-81b855773eda,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:54Z,10.145.102.237,2019-03-31T03:44:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-fd8585596d4a,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:55Z,10.145.102.237,2019-03-31T03:44:54Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4d6479b4d527,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:56Z,10.145.102.237,2019-03-31T03:44:55Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e38ea2e8b933,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:57Z,10.145.102.237,2019-03-31T03:44:56Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a9ca4715baba,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:58Z,10.145.102.237,2019-03-31T03:44:57Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-79b170194547,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:44:59Z,10.145.102.237,2019-03-31T03:44:58Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c70e6869eb7a,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:00Z,10.145.102.237,2019-03-31T03:44:59Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a0780a256404,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:01Z,10.145.102.237,2019-03-31T03:45:00Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a791ac2d6ba6,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:02Z,10.145.102.237,2019-03-31T03:45:01Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-621bcd20edf6,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:03Z,10.145.102.237,2019-03-31T03:45:02Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-506dba9d9f5b,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:04Z,10.145.102.237,2019-03-31T03:45:03Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d74a5d3b7f94,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:05Z,10.145.102.237,2019-03-31T03:45:04Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-aa19ebef9c99,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:06Z,10.145.102.237,2019-03-31T03:45:05Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-fce0fab7dcb4,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:07Z,10.145.102.237,2019-03-31T03:45:06Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-696c4ec7fd70,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:08Z,10.145.102.237,2019-03-31T03:45:07Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f71a0a9092b7,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:09Z,10.145.102.237,2019-03-31T03:45:08Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-434f983f954c,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:10Z,10.145.102.237,2019-03-31T03:45:09Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6b218791029d,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:11Z,10.145.102.237,2019-03-31T03:45:10Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-369f82071fbd,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:12Z,10.145.102.237,2019-03-31T03:45:11Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f9a7849615d4,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:13Z,10.145.102.237,2019-03-31T03:45:12Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-518d40d1cc80,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:14Z,10.145.102.237,2019-03-31T03:45:13Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-79e793a1cd70,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:15Z,10.145.102.237,2019-03-31T03:45:14Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f45751f52075,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:16Z,10.145.102.237,2019-03-31T03:45:15Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-17cc2be82e3d,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:17Z,10.145.102.237,2019-03-31T03:45:16Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-6518a1a76a8c,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:18Z,10.145.102.237,2019-03-31T03:45:17Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-96c727666134,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:19Z,10.145.102.237,2019-03-31T03:45:18Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-0fb0d2f2c892,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:20Z,10.145.102.237,2019-03-31T03:45:19Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7a055e768a74,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:21Z,10.145.102.237,2019-03-31T03:45:20Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-041ffbb5b258,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:22Z,10.145.102.237,2019-03-31T03:45:21Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7b4cc698fef2,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:23Z,10.145.102.237,2019-03-31T03:45:22Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b61c0181f1b4,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:24Z,10.145.102.237,2019-03-31T03:45:23Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f2f27b7cab4a,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:25Z,10.145.102.237,2019-03-31T03:45:24Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-575f10ee52c5,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:26Z,10.145.102.237,2019-03-31T03:45:25Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-19328dca9548,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:27Z,10.145.102.237,2019-03-31T03:45:26Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8dacc4b2d8ce,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:28Z,10.145.102.237,2019-03-31T03:45:27Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8f299915024f,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:29Z,10.145.102.237,2019-03-31T03:45:28Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9f21f730510e,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:30Z,10.145.102.237,2019-03-31T03:45:29Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f1b9fa933c90,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:31Z,10.145.102.237,2019-03-31T03:45:30Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-da66f24a1389,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:32Z,10.145.102.237,2019-03-31T03:45:31Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-06fb23ea0cf7,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:33Z,10.145.102.237,2019-03-31T03:45:32Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8bede6560c22,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:34Z,10.145.102.237,2019-03-31T03:45:33Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5c0e083b9915,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:35Z,10.145.102.237,2019-03-31T03:45:34Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c07e0d942b7f,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:36Z,10.145.102.237,2019-03-31T03:45:35Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-46553da24180,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:37Z,10.145.102.237,2019-03-31T03:45:36Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4124c78ae18e,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:38Z,10.145.102.237,2019-03-31T03:45:37Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ac499eed4da7,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:39Z,10.145.102.237,2019-03-31T03:45:38Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e2f180e7ea85,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:40Z,10.145.102.237,2019-03-31T03:45:39Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-25b769cedaee,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:41Z,10.145.102.237,2019-03-31T03:45:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-41cee95bede1,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:42Z,10.145.102.237,2019-03-31T03:45:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c797dd73cd81,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:43Z,10.145.102.237,2019-03-31T03:45:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-204f7fe1dad3,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:44Z,10.145.102.237,2019-03-31T03:45:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-18e909d4c751,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:45Z,10.145.102.237,2019-03-31T03:45:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ff91e9dccaa3,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:46Z,10.145.102.237,2019-03-31T03:45:45Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b78db2cbeaca,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:47Z,10.145.102.237,2019-03-31T03:45:46Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-98822f6b69e2,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:48Z,10.145.102.237,2019-03-31T03:45:47Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7b17a3aed3a4,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:49Z,10.145.102.237,2019-03-31T03:45:48Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-681e08b0f0d9,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:50Z,10.145.102.237,2019-03-31T03:45:49Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d8699cab3088,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:51Z,10.145.102.237,2019-03-31T03:45:50Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3e0c604b28f6,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:52Z,10.145.102.237,2019-03-31T03:45:51Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-694d6b41402e,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:53Z,10.145.102.237,2019-03-31T03:45:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-dea7b78dcd28,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:54Z,10.145.102.237,2019-03-31T03:45:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-79ca081604a7,spotify_manual,1,10.145.102.237:41968.0-157.240.19.19:443.0,USER_DATA_USAGE_MEASURES,2019-03-31T03:45:55Z,10.145.102.237,2019-03-31T03:45:54Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
