correlationId,appLabel,duration,flowKey,eventType,timeStamp,ueIpv4Addr,startTime,totalVolume,ulVolume,dlVolume,totalNbOfPackets,ulNbOfPackets,dlNbOfPackets,ulThroughput,dlThroughput,ulPacketThroughput,dlPacketThroughput
corr-78365410307b,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:09Z,10.145.102.237,2019-03-31T04:24:08Z,576931,561405,15526,577,442,135,4491240 bps,124208 bps,442.00 pps,135.00 pps
corr-681820b8fafb,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:10Z,10.145.102.237,2019-03-31T04:24:09Z,1124110,1107076,17034,1083,857,226,8856608 bps,136272 bps,857.00 pps,226.00 pps
corr-cfe31df42a80,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:11Z,10.145.102.237,2019-03-31T04:24:10Z,7550,2274,5276,12,6,6,18192 bps,42208 bps,6.00 pps,6.00 pps
corr-7a78306db6fc,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:12Z,10.145.102.237,2019-03-31T04:24:11Z,23123,4295,18828,76,37,39,34360 bps,150624 bps,37.00 pps,39.00 pps
corr-717c5b383d04,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:13Z,10.145.102.237,2019-03-31T04:24:12Z,2377,242,2135,8,3,5,1936 bps,17080 bps,3.00 pps,5.00 pps
corr-a7f2cb41f667,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:14Z,10.145.102.237,2019-03-31T04:24:13Z,5248,774,4474,21,8,13,6192 bps,35792 bps,8.00 pps,13.00 pps
corr-4750a613725c,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:15Z,10.145.102.237,2019-03-31T04:24:14Z,2190,2054,136,4,2,2,16432 bps,1088 bps,2.00 pps,2.00 pps
corr-5c5e58c48920,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:16Z,10.145.102.237,2019-03-31T04:24:15Z,93147,17096,76051,177,78,99,136768 bps,608408 bps,78.00 pps,99.00 pps
corr-67c4f47ea604,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:17Z,10.145.102.237,2019-03-31T04:24:16Z,5589,2193,3396,23,9,14,17544 bps,27168 bps,9.00 pps,14.00 pps
corr-e6ac84801a3f,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:18Z,10.145.102.237,2019-03-31T04:24:17Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3a119a762abe,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:19Z,10.145.102.237,2019-03-31T04:24:18Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d64c3af1160a,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:20Z,10.145.102.237,2019-03-31T04:24:19Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-9057b0847a44,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:21Z,10.145.102.237,2019-03-31T04:24:20Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b838194e101f,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:22Z,10.145.102.237,2019-03-31T04:24:21Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d903cb81a183,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:23Z,10.145.102.237,2019-03-31T04:24:22Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-08c886b95a1d,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:24Z,10.145.102.237,2019-03-31T04:24:23Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8789de07ccc7,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:25Z,10.145.102.237,2019-03-31T04:24:24Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-3d8b36be6d67,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:26Z,10.145.102.237,2019-03-31T04:24:25Z,8239,2678,5561,20,10,10,21424 bps,44488 bps,10.00 pps,10.00 pps
corr-6762747e5bb9,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:27Z,10.145.102.237,2019-03-31T04:24:26Z,1688557,19179,1669378,1585,281,1304,153432 bps,13355024 bps,281.00 pps,1304.00 pps
corr-df79d44a6cd4,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:28Z,10.145.102.237,2019-03-31T04:24:27Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4c92049dbc19,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:29Z,10.145.102.237,2019-03-31T04:24:28Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7bbc34275327,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:30Z,10.145.102.237,2019-03-31T04:24:29Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-20cbef1d1f9d,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:31Z,10.145.102.237,2019-03-31T04:24:30Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-150bad1e0750,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:32Z,10.145.102.237,2019-03-31T04:24:31Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ad7c873d67f2,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:33Z,10.145.102.237,2019-03-31T04:24:32Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-cdf4037e1fc7,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:34Z,10.145.102.237,2019-03-31T04:24:33Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-154fa415690a,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:35Z,10.145.102.237,2019-03-31T04:24:34Z,3201,794,2407,13,5,8,6352 bps,19256 bps,5.00 pps,8.00 pps
corr-085418c8619c,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:36Z,10.145.102.237,2019-03-31T04:24:35Z,2241,242,1999,7,3,4,1936 bps,15992 bps,3.00 pps,4.00 pps
corr-11b715d02c5b,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:37Z,10.145.102.237,2019-03-31T04:24:36Z,5180,774,4406,20,8,12,6192 bps,35248 bps,8.00 pps,12.00 pps
corr-65f06993381f,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:38Z,10.145.102.237,2019-03-31T04:24:37Z,5180,774,4406,20,8,12,6192 bps,35248 bps,8.00 pps,12.00 pps
corr-f8891633e337,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:39Z,10.145.102.237,2019-03-31T04:24:38Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-f269c0f067a7,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:40Z,10.145.102.237,2019-03-31T04:24:39Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d9517b610c42,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:41Z,10.145.102.237,2019-03-31T04:24:40Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8091257c897a,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:42Z,10.145.102.237,2019-03-31T04:24:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-606ade12ffdd,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:43Z,10.145.102.237,2019-03-31T04:24:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-92a8cb75e16f,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:44Z,10.145.102.237,2019-03-31T04:24:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-560179ceae9a,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:45Z,10.145.102.237,2019-03-31T04:24:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-7f051d43b68d,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:46Z,10.145.102.237,2019-03-31T04:24:45Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-a9f3bc8a65fd,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:47Z,10.145.102.237,2019-03-31T04:24:46Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-b96a487f0afb,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:48Z,10.145.102.237,2019-03-31T04:24:47Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-2bbafce782aa,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:49Z,10.145.102.237,2019-03-31T04:24:48Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-902ec127dfdd,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:50Z,10.145.102.237,2019-03-31T04:24:49Z,5180,774,4406,20,8,12,6192 bps,35248 bps,8.00 pps,12.00 pps
corr-6a8d4268eeb2,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:51Z,10.145.102.237,2019-03-31T04:24:50Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-64cfea82accd,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:52Z,10.145.102.237,2019-03-31T04:24:51Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-e0a72cc5a231,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:53Z,10.145.102.237,2019-03-31T04:24:52Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4cd47751c2f6,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:54Z,10.145.102.237,2019-03-31T04:24:53Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-d3a497cedc82,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:55Z,10.145.102.237,2019-03-31T04:24:54Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-5ec626fdfe70,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:56Z,10.145.102.237,2019-03-31T04:24:55Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-966ff9a850a2,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:57Z,10.145.102.237,2019-03-31T04:24:56Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-c2fdcd77970c,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:58Z,10.145.102.237,2019-03-31T04:24:57Z,290178,282151,8027,301,222,79,2257208 bps,64216 bps,222.00 pps,79.00 pps
corr-8ab7ea38b282,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:24:59Z,10.145.102.237,2019-03-31T04:24:58Z,1692711,1672191,20520,1559,1294,265,13377528 bps,164160 bps,1294.00 pps,265.00 pps
corr-87a837124619,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:00Z,10.145.102.237,2019-03-31T04:24:59Z,1689717,1672128,17589,1521,1293,228,13377024 bps,140712 bps,1293.00 pps,228.00 pps
corr-19543b640130,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:01Z,10.145.102.237,2019-03-31T04:25:00Z,1976490,1951258,25232,1837,1515,322,15610064 bps,201856 bps,1515.00 pps,322.00 pps
corr-2364fd4c92e3,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:02Z,10.145.102.237,2019-03-31T04:25:01Z,1690824,1671714,19110,1547,1297,250,13373712 bps,152880 bps,1297.00 pps,250.00 pps
corr-60f9e28c767a,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:03Z,10.145.102.237,2019-03-31T04:25:02Z,1414301,1394595,19706,1337,1084,253,11156760 bps,157648 bps,1084.00 pps,253.00 pps
corr-a69c81c91076,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:04Z,10.145.102.237,2019-03-31T04:25:03Z,1410927,1393678,17249,1304,1081,223,11149424 bps,137992 bps,1081.00 pps,223.00 pps
corr-7dc0040e7392,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:05Z,10.145.102.237,2019-03-31T04:25:04Z,1697751,1672475,25276,1639,1298,341,13379800 bps,202208 bps,1298.00 pps,341.00 pps
corr-c4ca54d83b8f,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:06Z,10.145.102.237,2019-03-31T04:25:05Z,1564869,1541281,23588,1505,1195,310,12330248 bps,188704 bps,1195.00 pps,310.00 pps
corr-48430b46b632,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:07Z,10.145.102.237,2019-03-31T04:25:06Z,412920,409782,3138,357,317,40,3278256 bps,25104 bps,317.00 pps,40.00 pps
corr-6ddaa4a744e1,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:08Z,10.145.102.237,2019-03-31T04:25:07Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-8a224c684fcd,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:09Z,10.145.102.237,2019-03-31T04:25:08Z,2348,213,2135,7,2,5,1704 bps,17080 bps,2.00 pps,5.00 pps
corr-cb2e84a2276f,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:10Z,10.145.102.237,2019-03-31T04:25:09Z,2832,561,2271,13,6,7,4488 bps,18168 bps,6.00 pps,7.00 pps
corr-7cda16cd2ad0,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:11Z,10.145.102.237,2019-03-31T04:25:10Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-1d69d34ca5b7,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:12Z,10.145.102.237,2019-03-31T04:25:11Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4ca48c6eae3e,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:13Z,10.145.102.237,2019-03-31T04:25:12Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-4ced1fd5a7ac,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:14Z,10.145.102.237,2019-03-31T04:25:13Z,5180,774,4406,20,8,12,6192 bps,35248 bps,8.00 pps,12.00 pps
corr-747b270adbf9,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:15Z,10.145.102.237,2019-03-31T04:25:14Z,5990,3307,2683,24,12,12,26456 bps,21464 bps,12.00 pps,12.00 pps
corr-9a12de146404,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:16Z,10.145.102.237,2019-03-31T04:25:15Z,1314870,1287682,27188,1279,1007,272,10301456 bps,217504 bps,1007.00 pps,272.00 pps
corr-c1f1e0468b5d,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:17Z,10.145.102.237,2019-03-31T04:25:16Z,1647628,1624182,23446,1567,1259,308,12993456 bps,187568 bps,1259.00 pps,308.00 pps
corr-78298d82607c,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:18Z,10.145.102.237,2019-03-31T04:25:17Z,1675732,1648750,26982,1637,1277,360,13190000 bps,215856 bps,1277.00 pps,360.00 pps
corr-5357651403af,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:19Z,10.145.102.237,2019-03-31T04:25:18Z,1878845,1852194,26651,1783,1434,349,14817552 bps,213208 bps,1434.00 pps,349.00 pps
corr-29073e171abf,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:20Z,10.145.102.237,2019-03-31T04:25:19Z,1694548,1672258,22290,1586,1295,291,13378064 bps,178320 bps,1295.00 pps,291.00 pps
corr-558e0f3c19ac,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:21Z,10.145.102.237,2019-03-31T04:25:20Z,1699231,1672734,26497,1661,1302,359,13381872 bps,211976 bps,1302.00 pps,359.00 pps
corr-ac15d709819e,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:22Z,10.145.102.237,2019-03-31T04:25:21Z,1416512,1393948,22564,1380,1085,295,11151584 bps,180512 bps,1085.00 pps,295.00 pps
corr-1129a124fcc1,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:23Z,10.145.102.237,2019-03-31T04:25:22Z,1694964,1672338,22626,1598,1296,302,13378704 bps,181008 bps,1296.00 pps,302.00 pps
corr-dd6ce22b5631,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:24Z,10.145.102.237,2019-03-31T04:25:23Z,1486347,1464323,22024,1424,1137,287,11714584 bps,176192 bps,1137.00 pps,287.00 pps
corr-d256f41c3cb6,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:25Z,10.145.102.237,2019-03-31T04:25:24Z,1622226,1601834,20392,1505,1242,263,12814672 bps,163136 bps,1242.00 pps,263.00 pps
corr-7ddaea034cb8,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:26Z,10.145.102.237,2019-03-31T04:25:25Z,1413929,1393887,20042,1348,1084,264,11151096 bps,160336 bps,1084.00 pps,264.00 pps
corr-0ad57f1ff98e,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:27Z,10.145.102.237,2019-03-31T04:25:26Z,1414541,1393887,20654,1357,1084,273,11151096 bps,165232 bps,1084.00 pps,273.00 pps
corr-5a0ef476a1de,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:28Z,10.145.102.237,2019-03-31T04:25:27Z,1414337,1393547,20790,1354,1079,275,11148376 bps,166320 bps,1079.00 pps,275.00 pps
corr-d409744606fc,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:29Z,10.145.102.237,2019-03-31T04:25:28Z,1695382,1672814,22568,1598,1303,295,13382512 bps,180544 bps,1303.00 pps,295.00 pps
corr-0910a9ee8151,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:30Z,10.145.102.237,2019-03-31T04:25:29Z,1696732,1672678,24054,1624,1301,323,13381424 bps,192432 bps,1301.00 pps,323.00 pps
corr-ab5eac03c8ab,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:31Z,10.145.102.237,2019-03-31T04:25:30Z,1417941,1393887,24054,1407,1084,323,11151096 bps,192432 bps,1084.00 pps,323.00 pps
corr-43391fd69541,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:32Z,10.145.102.237,2019-03-31T04:25:31Z,1693692,1672406,21286,1567,1297,270,13379248 bps,170288 bps,1297.00 pps,270.00 pps
corr-ecb15b5481a8,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:33Z,10.145.102.237,2019-03-31T04:25:32Z,1916348,1889972,26376,1816,1465,351,15119776 bps,211008 bps,1465.00 pps,351.00 pps
corr-af766e089b72,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:34Z,10.145.102.237,2019-03-31T04:25:33Z,1760561,1733903,26658,1699,1350,349,13871224 bps,213264 bps,1350.00 pps,349.00 pps
corr-eca57363608c,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:35Z,10.145.102.237,2019-03-31T04:25:34Z,1680932,1661230,19702,1546,1287,259,13289840 bps,157616 bps,1287.00 pps,259.00 pps
corr-bbb71bd3cb9a,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:36Z,10.145.102.237,2019-03-31T04:25:35Z,1711192,1683650,27542,1670,1308,362,13469200 bps,220336 bps,1308.00 pps,362.00 pps
corr-1060e14c6720,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:37Z,10.145.102.237,2019-03-31T04:25:36Z,1676425,1656723,19702,1541,1282,259,13253784 bps,157616 bps,1282.00 pps,259.00 pps
corr-d760bdbff754,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:38Z,10.145.102.237,2019-03-31T04:25:37Z,1709783,1688021,21762,1588,1311,277,13504168 bps,174096 bps,1311.00 pps,277.00 pps
corr-52d9589a56f4,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:39Z,10.145.102.237,2019-03-31T04:25:38Z,94991,89059,5932,91,74,17,712472 bps,47456 bps,74.00 pps,17.00 pps
corr-363b3d80d1a4,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:40Z,10.145.102.237,2019-03-31T04:25:39Z,2052,242,1810,8,3,5,1936 bps,14480 bps,3.00 pps,5.00 pps
corr-2579878f8e04,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:41Z,10.145.102.237,2019-03-31T04:25:40Z,5180,774,4406,20,8,12,6192 bps,35248 bps,8.00 pps,12.00 pps
corr-b04d232bf81c,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:42Z,10.145.102.237,2019-03-31T04:25:41Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-ff8975ebff30,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:43Z,10.145.102.237,2019-03-31T04:25:42Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-837cbf89ac88,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:44Z,10.145.102.237,2019-03-31T04:25:43Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-44e86c2015d6,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:45Z,10.145.102.237,2019-03-31T04:25:44Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-908399eb6df8,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:46Z,10.145.102.237,2019-03-31T04:25:45Z,0,0,0,0,0,0,0 bps,0 bps,0.00 pps,0.00 pps
corr-518535353cbc,google-drive_manual,1.0,,USER_DATA_USAGE_MEASURES,2019-03-31T04:25:47Z,10.145.102.237,2019-03-31T04:25:46Z,5325,919,4406,21,9,12,7352 bps,35248 bps,9.00 pps,12.00 pps
